age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,creat_type_cd,slot_id,u_refreshTimes_x,u_feedLifeCycle_x,u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle_y,u_refreshTimes_y,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_rn,e_section,label_y,cillabel,pro,label_x
5,2,18,175,2,34,5,19,146,2110,8,13,0,16,15,16,16,16,4,11,48,9,2,10,19,1127,12,5,0,-1,-1,0,0
3,2,21,281,5,17,6,21,249,1463,8,42,6,14,16,11,14,17,5,-1,140,8,8,13,19,1170,11,1,1,-1,-1,0,0
7,2,17,378,2,20,5,31,124,1511,8,41,4,17,14,17,13,11,6,-4,101,7,9,10,19,667,15,1,0,-1,-1,100,0
8,4,34,311,2,17,4,21,214,2429,8,16,6,17,10,17,14,17,4,-12,205,4,9,13,19,807,7,2,0,1,-1,0,0
7,2,33,348,5,31,7,32,206,2111,8,48,4,17,16,16,14,11,2,1503,122,7,9,13,19,952,6,1,0,-1,-1,0,0
2,2,30,254,3,17,5,21,230,1839,8,65,2,17,10,17,14,17,2,2307,14,0,2,13,19,916,9,1,0,-1,-1,0,0
3,2,29,295,2,34,7,21,317,2370,8,8,5,17,16,17,13,17,8,-8,100,3,4,11,19,1376,6,1,1,-1,-1,0,0
8,3,18,134,2,32,6,21,300,2094,8,13,4,11,16,11,11,13,7,1,5,9,4,11,19,796,6,2,0,-1,-1,0,0
2,2,31,93,2,30,7,19,334,2120,8,37,0,16,15,16,10,16,0,3,63,9,2,11,19,1181,6,4,0,-1,-1,0,0
2,2,33,300,4,34,6,36,338,2370,8,60,7,17,16,17,13,17,4,-5,12,6,0,10,19,1030,18,1,1,-1,-1,0,0
2,2,27,262,2,16,8,20,275,2132,8,41,5,17,16,17,14,17,4,2305,25,1,0,11,19,927,9,1,0,1,-1,0,0
7,2,29,222,2,27,8,24,202,1808,8,56,5,17,14,17,14,17,7,-9,79,9,6,11,19,545,9,1,0,-1,-1,0,0
5,3,21,163,5,33,5,12,329,2127,5,40,9,17,10,17,14,17,4,2409,171,0,0,11,19,1529,8,1,0,-1,-1,0,0
8,2,20,230,5,16,7,12,140,1334,8,13,9,17,10,17,14,17,4,-6,13,4,0,13,11,550,2,4,0,-1,-1,41,0
5,2,26,167,2,31,7,21,317,1735,8,65,0,11,16,16,15,11,0,14,81,8,8,13,19,395,6,1,1,-1,-1,0,0
5,2,21,155,2,16,7,20,293,1715,8,55,0,11,16,14,10,11,2,2302,96,9,8,11,19,188,2,1,0,-1,-1,0,0
5,2,18,410,5,32,6,35,133,1525,8,50,6,17,16,17,15,17,2,499,20,3,9,11,19,282,6,1,1,-1,-1,0,0
8,2,27,155,2,16,5,12,141,2649,8,51,5,17,14,17,14,17,9,735,6,0,0,13,19,1401,6,1,0,-1,-1,0,0
7,2,13,249,2,16,6,28,201,2107,8,45,0,11,15,17,11,16,4,1622,62,0,2,13,19,803,9,1,0,-1,-1,0,0
7,4,27,238,2,16,4,12,211,1950,8,69,9,17,14,17,14,17,9,-10,194,0,0,11,19,710,5,2,0,-1,-1,0,0
8,2,17,121,5,31,5,31,108,2592,8,39,9,17,14,17,14,17,9,-9,21,0,0,10,19,429,12,4,0,-1,-1,40,0
2,2,13,412,5,16,5,18,211,2411,8,22,8,17,16,17,14,17,9,-13,196,4,0,13,19,200,7,1,0,-1,-1,0,0
3,2,20,137,2,24,2,12,143,2097,8,47,5,11,16,17,13,11,8,6,76,9,9,13,19,1423,2,6,0,1,-1,0,0
3,4,17,369,5,34,6,11,240,2125,8,3,6,17,14,17,14,17,9,779,162,0,0,13,19,1026,11,12,0,-1,-1,0,0
7,4,31,140,5,16,5,21,204,1810,8,7,2,17,10,17,14,17,4,-8,166,9,0,12,19,889,11,1,0,1,-1,0,0
3,3,20,317,4,27,6,29,130,1765,8,25,5,17,16,17,10,17,2,16,213,3,4,13,19,1026,15,1,1,-1,-1,79,0
3,2,30,131,2,17,6,28,188,2392,8,56,4,17,16,17,14,11,5,-7,14,2,7,13,19,943,2,1,0,-1,-1,0,1
8,2,47,101,5,17,6,15,213,1771,8,53,5,17,16,17,14,17,6,-13,205,0,9,13,19,1037,2,1,0,-1,-1,100,0
8,2,28,233,2,34,7,18,356,2102,8,36,0,16,15,17,10,16,0,-1,143,6,9,13,3,1170,6,1,1,-1,-1,0,0
7,2,18,354,5,31,7,20,251,1519,8,37,0,16,15,16,16,16,0,-7,70,0,2,11,19,634,15,1,0,-1,-1,0,0
5,2,27,324,2,20,3,19,293,2383,8,21,0,16,15,16,10,16,0,17,144,6,4,13,19,627,6,1,1,-1,-1,0,0
3,2,17,424,5,31,3,23,112,2623,8,49,8,17,14,17,14,17,7,-16,21,0,0,13,11,860,7,4,1,-1,-1,19,0
8,2,14,297,2,32,4,28,207,2097,8,54,2,17,16,17,11,17,8,413,96,0,5,13,19,1306,13,1,1,-1,-1,0,0
3,2,26,379,5,17,3,20,108,1984,8,57,4,17,14,17,13,17,4,2425,213,0,2,10,19,883,4,1,1,-1,-1,0,0
7,2,25,251,2,16,5,20,160,2425,8,39,6,17,13,17,14,17,4,2,214,9,8,13,11,1384,7,1,0,-1,-1,0,0
6,2,17,327,5,10,5,20,209,1252,8,42,9,17,14,17,14,17,4,2,17,1,0,13,19,1026,6,1,0,-1,-1,99,0
7,2,12,404,5,17,2,12,112,2632,8,61,9,17,10,17,14,17,9,2756,14,0,0,13,19,479,10,2,0,-1,-1,100,1
3,2,17,364,2,15,5,20,162,2468,8,47,9,17,14,17,15,17,5,-8,73,0,2,10,19,1111,16,1,0,1,-1,0,0
5,2,26,357,3,15,6,20,288,1792,8,44,4,17,16,17,13,17,6,1659,198,0,0,11,19,136,9,5,0,-1,-1,104,0
7,2,17,317,2,15,3,25,169,2435,8,20,9,17,13,17,11,17,8,-19,171,3,9,13,19,371,5,1,1,-1,-1,0,0
8,2,21,115,2,16,7,20,144,2400,8,13,8,17,16,17,14,17,8,-8,190,0,4,11,19,1023,8,1,1,-1,-1,0,0
7,4,20,427,5,34,4,28,204,1734,8,57,2,17,14,17,13,17,2,2,219,0,2,13,19,951,10,2,1,1,-1,20,0
3,2,26,118,2,15,6,11,293,2481,5,54,6,17,16,17,13,17,2,-7,164,1,9,13,19,434,14,1,0,-1,-1,0,0
8,2,18,337,2,23,7,21,122,1102,8,59,0,13,15,16,16,16,0,-4,214,0,9,11,19,879,6,2,1,-1,-1,0,0
8,2,27,169,4,17,5,21,203,1691,8,36,9,17,10,17,14,17,9,-13,207,0,9,13,4,353,7,3,0,1,-1,0,0
5,2,27,376,5,31,6,19,149,2105,8,61,4,16,15,16,15,11,0,-12,29,9,8,13,19,296,6,1,0,-1,-1,0,0
3,2,34,269,2,16,6,10,214,2448,8,43,9,17,10,17,13,17,9,-6,8,4,0,11,19,215,5,2,0,-1,-1,0,0
7,2,30,144,2,16,7,28,122,2111,8,46,0,16,15,16,15,16,0,9,79,6,0,13,19,523,6,2,0,-1,-1,0,0
3,3,33,196,5,17,2,21,291,2140,8,40,9,17,10,17,14,17,9,-6,108,0,0,13,19,1149,2,2,0,-1,-1,0,0
3,2,34,407,2,32,4,21,221,2116,8,13,4,17,16,17,14,17,6,3,7,0,9,11,19,485,5,4,0,1,-1,39,0
3,2,34,365,2,16,5,19,115,2309,8,21,9,17,10,17,14,17,4,1400,11,2,0,13,19,621,5,7,0,-1,-1,97,0
5,2,17,213,4,16,5,21,150,2284,8,66,9,17,10,17,14,17,5,-10,170,0,9,13,19,-1,9,2,0,1,-1,0,0
8,4,21,253,2,33,6,20,261,1472,8,42,7,17,10,17,13,17,2,191,202,3,9,11,19,1194,6,12,1,-1,-1,0,0
2,2,21,357,2,35,4,27,152,2103,8,37,0,16,14,17,10,15,0,1022,140,7,7,11,19,1107,6,1,1,-1,-1,39,0
5,2,21,260,2,34,7,20,191,2104,8,14,0,16,15,16,16,16,0,3,116,0,4,10,19,991,6,1,0,-1,-1,0,0
9,2,31,248,2,20,6,20,245,1778,8,13,0,16,16,16,11,16,0,-18,111,0,0,13,19,596,2,1,1,-1,-1,0,0
6,2,33,108,4,17,4,20,105,2108,8,67,2,17,16,17,13,17,4,-5,213,7,9,13,19,1409,9,1,0,-1,-1,0,0
5,2,32,208,5,33,7,29,245,1218,8,65,0,16,15,16,16,16,0,-19,15,9,8,13,19,1327,6,1,1,-1,-1,0,0
7,2,34,147,2,30,6,28,133,2113,8,18,0,16,15,16,16,16,0,-6,114,7,0,13,19,608,6,10,0,1,-1,0,0
7,2,30,143,5,17,4,21,300,1649,8,49,9,17,14,17,14,17,9,-9,52,0,0,13,19,888,10,1,0,1,-1,96,0
3,2,26,275,3,15,5,20,213,2455,8,55,9,17,10,17,14,17,8,-12,61,2,9,10,19,744,7,3,0,-1,-1,98,0
5,4,14,305,3,31,7,20,149,2369,8,9,2,17,16,17,13,17,4,208,98,9,0,11,19,209,9,1,0,-1,-1,23,0
6,2,29,358,4,17,4,20,172,2124,8,56,5,17,14,17,11,17,2,-3,113,1,2,13,19,1329,9,1,0,-1,-1,100,0
4,2,34,245,4,12,7,27,263,2117,8,48,0,16,15,16,16,11,0,-1,99,0,9,11,19,1168,6,1,0,-1,-1,0,0
8,2,30,414,2,31,5,19,201,1565,8,53,0,16,15,16,16,16,0,10,7,0,8,11,19,503,6,5,1,-1,-1,0,0
9,2,34,137,2,16,7,20,163,2097,8,16,4,16,15,16,11,16,0,3,113,7,9,13,19,1048,10,1,0,1,-1,0,0
7,2,20,114,2,17,6,29,143,1779,8,37,9,17,16,17,10,17,4,645,142,0,0,11,19,268,7,1,1,-1,-1,0,0
5,2,20,330,2,16,7,21,265,1456,8,60,5,17,16,17,13,17,0,-14,94,0,0,13,19,163,7,4,0,1,-1,0,0
7,2,33,243,5,24,5,20,272,1127,8,27,0,11,15,16,16,10,0,-10,169,0,4,13,19,1538,6,1,1,-1,-1,0,0
4,2,20,261,5,16,8,21,217,1550,8,52,4,17,14,17,13,17,5,-7,98,0,2,13,19,304,3,1,0,-1,-1,0,0
7,4,13,328,3,15,5,22,274,2139,8,40,5,17,10,17,10,17,8,-14,12,0,0,13,19,1481,10,1,0,-1,-1,99,0
5,4,13,100,4,34,6,28,128,1754,8,56,4,17,10,11,11,17,4,4,210,7,9,12,19,1095,6,1,0,-1,-1,0,0
5,2,33,160,2,35,6,20,355,1734,8,39,6,12,16,12,13,10,2,-15,105,6,9,13,19,701,6,3,1,-1,-1,0,0
8,4,30,136,5,17,3,12,216,2132,8,37,6,17,10,17,14,17,9,-8,205,6,0,13,19,978,9,1,0,-1,-1,98,0
5,2,21,300,2,34,2,20,206,2387,8,8,6,17,10,17,10,16,4,1556,112,3,6,11,19,183,17,1,0,1,-1,0,0
3,2,44,172,5,33,8,14,131,1789,8,55,9,17,14,17,14,17,6,3,14,3,7,11,19,280,6,1,1,1,-1,0,0
8,2,18,151,4,20,7,28,159,2021,8,58,0,17,15,16,15,16,0,247,115,7,9,10,19,1277,6,1,1,-1,-1,0,0
5,2,17,359,5,33,6,21,214,1477,8,39,6,17,10,17,14,17,5,-7,13,9,6,13,19,903,5,2,0,-1,-1,0,0
5,2,45,263,2,27,2,20,322,2439,8,67,6,17,14,17,14,11,4,6,59,2,0,13,16,564,7,8,0,-1,-1,0,0
5,2,17,279,2,17,5,11,220,1195,8,53,6,17,10,17,14,17,9,-7,212,4,6,11,19,680,9,2,1,1,-1,0,0
7,3,34,344,2,17,6,29,233,2392,8,49,2,17,16,17,14,17,8,-8,108,0,9,13,19,139,6,1,1,-1,-1,0,0
9,2,46,330,2,31,3,33,386,1554,8,54,0,15,11,16,11,15,5,4,171,0,2,10,19,1159,6,1,0,-1,-1,0,0
2,2,20,313,4,17,5,12,120,2469,8,62,4,17,10,17,14,17,9,2332,165,8,0,12,19,149,4,2,0,1,-1,0,0
3,2,30,313,2,17,7,30,295,2147,8,38,9,17,10,17,14,17,9,-6,208,0,0,13,11,1238,20,3,1,1,-1,0,0
3,2,18,297,4,31,5,13,201,2482,8,38,6,17,10,17,14,11,2,1605,210,0,0,11,16,590,9,4,0,-1,-1,78,0
7,2,30,104,4,13,5,20,209,2100,8,55,3,11,14,17,13,10,0,-4,209,6,9,13,19,744,7,1,1,-1,-1,0,0
3,2,34,117,5,17,4,23,246,2456,8,50,9,17,14,17,14,17,9,-9,70,0,0,10,19,957,7,1,0,-1,-1,0,0
6,3,20,427,5,33,6,35,123,1834,8,55,9,17,10,17,14,17,9,2357,171,3,0,13,19,541,1,2,1,-1,-1,0,0
5,2,34,111,2,16,2,21,355,2385,8,54,2,17,13,17,10,17,6,-12,11,0,9,13,19,150,8,4,1,-1,-1,0,0
7,2,34,137,2,31,6,21,144,1146,8,23,0,11,16,16,13,11,2,-3,96,4,9,11,11,744,6,11,0,-1,-1,102,0
5,2,34,358,2,31,7,19,145,1576,8,23,0,16,15,16,16,16,0,-8,130,0,0,13,19,1171,7,5,1,-1,-1,0,0
8,4,34,321,4,16,5,13,247,1493,8,10,2,17,13,17,15,11,5,-10,167,2,2,11,19,1459,2,1,1,-1,-1,0,0
3,4,33,408,3,17,5,29,92,1958,8,48,9,17,14,17,14,17,9,-9,208,0,0,11,19,635,4,3,0,1,-1,0,0
5,2,18,107,2,34,6,21,291,2109,8,20,0,16,15,16,16,16,0,-18,109,9,9,13,19,1181,6,1,1,-1,-1,0,0
3,2,42,387,5,21,5,11,99,2439,8,57,7,17,10,17,14,17,9,6,209,0,8,13,11,1133,9,2,0,-1,-1,19,0
3,2,26,416,2,16,5,31,109,2498,8,51,9,17,10,17,14,17,6,4,106,0,9,13,12,830,1,2,0,1,-1,101,1
3,2,26,255,3,24,4,21,242,2108,8,74,6,17,16,11,11,11,2,-7,98,1,2,10,19,1110,9,1,0,-1,-1,0,0
3,4,43,220,4,34,5,11,268,1825,8,34,9,17,10,17,13,17,8,-16,75,0,2,11,19,678,2,1,0,-1,-1,0,0
5,4,27,251,2,27,7,31,215,1511,8,52,6,17,14,17,13,17,2,789,168,4,8,14,16,177,6,1,0,1,-1,0,1
7,4,34,297,2,31,8,19,208,1162,8,54,0,16,15,16,16,10,0,-7,99,0,9,13,19,187,1,1,0,-1,-1,0,0
8,2,26,347,3,16,5,13,313,1611,8,20,8,17,10,17,14,17,6,-10,73,6,0,13,19,1004,11,2,0,-1,-1,0,1
7,2,27,339,2,31,6,20,235,2109,8,56,4,11,16,16,10,17,2,12,155,3,2,13,19,1087,6,1,0,-1,-1,0,0
3,2,21,220,2,24,7,20,188,2111,8,38,0,15,16,17,11,10,0,3144,114,4,6,13,19,1066,6,1,1,-1,-1,0,0
3,2,18,342,2,19,7,28,129,2006,8,23,8,16,16,17,13,17,4,2,21,7,0,10,19,1022,14,1,0,-1,-1,0,0
8,2,18,153,2,16,6,19,218,2106,8,12,0,16,15,16,10,16,0,-10,149,9,9,13,19,587,1,1,0,-1,-1,0,0
8,2,21,243,3,34,7,19,216,2111,8,49,0,16,15,16,16,16,0,-21,99,7,8,13,19,1135,6,1,1,-1,-1,0,0
7,2,26,222,2,17,3,21,286,2389,8,72,6,17,16,17,13,17,5,1,50,7,2,11,19,650,2,1,1,-1,-1,101,0
8,4,18,309,2,18,7,9,297,1107,8,72,2,17,16,17,10,17,8,-6,141,0,9,11,19,1501,6,1,1,-1,-1,0,0
7,3,20,127,4,16,4,37,312,1811,8,55,7,17,10,17,13,17,7,792,17,0,9,13,19,709,11,5,0,-1,-1,0,0
3,2,13,213,2,20,6,21,304,2109,8,40,6,11,15,17,14,17,2,-10,25,2,9,11,19,951,7,1,1,-1,-1,0,0
7,4,17,251,5,17,5,25,191,2137,8,44,9,17,10,17,14,17,9,180,203,0,5,13,19,559,11,15,0,-1,-1,75,0
8,2,18,368,5,34,6,18,230,1067,8,40,0,11,16,16,11,13,0,695,102,7,8,11,19,1236,6,1,0,-1,-1,0,0
2,2,17,112,3,32,5,20,121,2134,8,54,4,17,14,17,13,17,6,-10,33,0,8,13,19,831,7,1,0,1,-1,0,0
3,2,17,141,2,27,5,30,179,1780,8,67,0,16,15,16,15,16,0,-6,28,7,6,13,19,289,7,5,0,-1,-1,0,0
9,2,21,364,3,17,3,20,249,1449,8,55,8,17,16,17,14,17,4,-19,116,4,9,11,19,1349,11,1,0,-1,-1,76,1
3,2,21,271,5,16,5,34,164,2129,8,62,9,17,13,17,13,17,9,-13,109,0,0,11,19,1208,10,9,0,-1,-1,98,0
7,2,14,234,5,17,7,21,326,2109,8,56,7,15,16,17,10,14,0,-2,99,4,2,11,19,600,7,1,1,-1,-1,0,0
3,3,26,234,5,17,4,20,228,2406,8,39,6,17,14,17,14,17,9,2489,195,9,0,11,3,887,5,1,0,-1,-1,0,0
3,2,43,195,2,16,5,13,97,2147,8,65,9,17,14,17,14,17,9,-14,167,4,7,11,19,107,6,2,0,1,-1,0,0
3,2,26,369,5,34,8,20,261,1763,8,46,5,11,16,16,15,13,0,-12,105,0,8,10,19,1393,8,1,1,-1,-1,0,0
5,2,17,382,2,17,2,21,123,1831,8,39,4,17,16,17,14,17,9,-8,166,0,9,11,19,91,13,1,0,1,-1,0,0
6,4,44,128,2,35,7,29,146,1271,8,38,9,17,14,17,13,17,6,-16,195,1,0,13,19,832,2,1,0,1,-1,73,0
7,2,33,109,2,31,4,28,352,2346,8,29,6,14,13,16,15,10,4,3,95,0,1,11,19,1043,7,2,0,-1,-1,0,0
5,2,26,310,2,16,6,20,140,1745,8,18,0,11,16,16,11,14,0,2663,132,0,9,13,19,239,6,1,1,-1,-1,0,0
3,2,21,135,2,34,2,28,184,1733,8,49,0,16,15,16,15,14,2,-2,175,9,9,13,19,1304,7,1,1,-1,-1,0,0
2,2,21,113,5,17,5,21,243,2554,8,57,9,17,14,17,13,16,9,152,130,0,0,11,19,286,14,1,1,-1,-1,0,0
3,2,22,314,2,34,7,19,197,2121,8,45,0,16,15,16,16,16,0,-23,98,0,9,13,19,1253,6,1,0,-1,-1,0,0
3,2,30,233,5,17,2,17,224,2143,8,36,9,17,14,17,14,17,8,-7,54,0,0,11,19,1332,6,1,0,-1,-1,0,0
8,4,30,225,2,24,6,20,203,2280,5,16,8,17,16,17,14,17,8,-18,96,1,2,13,19,1087,2,2,0,-1,-1,0,0
8,3,31,142,5,16,6,31,266,2107,8,36,4,17,16,17,14,17,7,2274,95,0,9,13,19,1035,7,1,0,-1,-1,0,0
3,2,15,316,3,34,2,29,163,1739,8,36,5,16,16,12,15,11,8,850,109,1,9,11,19,943,6,2,1,1,-1,76,0
3,2,44,379,2,32,7,21,145,1521,8,54,2,17,13,17,10,17,4,-4,6,9,2,11,19,1527,6,1,1,-1,-1,0,1
3,2,18,405,2,17,4,11,300,1515,8,55,8,17,10,17,13,17,4,-5,77,0,0,13,19,839,5,1,0,-1,-1,0,0
7,4,34,309,2,14,4,20,359,1553,8,54,0,11,16,17,15,10,0,2530,44,4,9,11,19,1120,11,1,0,-1,-1,0,0
8,2,22,164,2,34,7,19,236,2106,8,53,0,16,15,16,16,16,0,-5,19,0,9,13,19,538,7,3,1,-1,-1,0,0
3,2,21,139,2,27,3,20,322,2452,8,49,0,11,16,17,11,11,8,3,160,5,9,10,19,981,6,1,0,-1,-1,0,0
8,2,19,328,5,24,6,28,177,1484,8,40,7,17,16,17,11,17,5,235,37,2,9,13,19,197,2,1,0,-1,-1,40,0
3,2,28,331,5,31,5,23,308,1480,8,42,2,11,16,17,15,17,6,812,12,0,9,13,19,1065,2,1,0,-1,-1,0,0
8,2,17,289,5,32,7,20,199,1084,8,57,5,11,15,16,16,10,4,-17,96,0,9,10,19,268,10,1,0,-1,-1,0,0
8,2,18,108,4,30,6,19,159,2107,8,18,0,16,15,16,16,16,0,-5,143,7,2,13,19,974,1,1,0,-1,-1,0,0
5,2,21,323,4,30,7,28,296,2109,8,43,0,16,15,16,16,16,0,5,114,0,8,13,16,1084,1,12,1,-1,-1,0,0
3,2,18,100,2,34,6,28,270,2111,8,25,7,11,15,16,15,10,0,-8,12,0,2,12,19,1175,6,1,0,-1,-1,0,0
7,2,33,324,4,24,5,28,322,2113,8,69,0,16,15,16,13,16,0,3,14,7,6,13,19,208,6,9,1,-1,-1,0,0
2,4,41,350,2,32,4,20,278,2018,8,42,7,17,16,16,14,17,4,-16,169,0,9,14,19,548,6,1,0,-1,-1,0,0
2,2,17,306,2,27,7,20,318,1762,8,13,4,16,16,11,15,17,0,1,101,6,7,11,19,1050,13,2,1,1,-1,0,0
5,2,18,309,2,33,5,19,237,2136,8,54,0,16,15,16,16,16,0,-18,204,0,8,13,19,1100,6,6,1,-1,-1,0,0
3,2,21,329,2,34,6,28,314,2101,8,46,6,17,16,16,15,15,6,825,141,0,7,11,19,1488,7,1,1,-1,-1,0,0
6,2,34,439,5,34,5,11,102,1926,8,17,8,17,10,17,14,17,9,2,166,6,0,11,19,-80,8,3,0,-1,-1,0,0
5,2,33,285,2,16,7,12,95,1559,8,57,7,17,10,17,14,17,9,-3,58,3,9,13,19,1087,7,1,0,-1,-1,99,0
8,2,33,347,5,34,6,21,244,1501,8,55,0,17,16,17,11,17,7,6,99,9,9,13,19,583,4,2,0,-1,-1,101,0
3,2,21,183,2,16,2,20,106,1472,8,32,6,17,16,17,13,17,4,-7,194,0,9,13,19,936,6,1,0,-1,-1,0,0
5,2,21,364,4,33,6,29,302,2130,8,60,0,16,15,16,16,16,0,0,157,0,2,13,11,1162,6,4,0,1,-1,0,0
5,2,34,254,2,31,7,20,171,1127,8,66,0,16,15,16,10,16,0,743,70,0,9,13,19,807,1,4,0,-1,-1,0,0
8,2,34,156,2,27,5,11,298,2468,8,23,9,17,14,17,11,17,9,719,140,3,5,13,19,829,10,1,0,1,-1,0,0
3,4,26,364,2,16,4,21,224,1670,8,59,9,17,10,17,14,17,9,-5,205,0,0,13,19,1279,12,2,0,-1,-1,0,0
2,2,45,127,2,17,3,35,260,2127,8,52,7,17,16,17,14,17,7,79,30,1,2,13,19,1428,9,1,0,-1,-1,0,1
8,2,14,388,5,16,7,20,247,2107,8,39,0,16,15,16,15,16,0,9,172,0,8,10,19,1263,6,1,0,-1,-1,0,0
5,2,27,319,2,31,4,31,148,2116,8,17,0,16,16,17,15,16,0,8,218,0,8,11,19,177,6,1,0,-1,-1,0,1
5,2,25,165,5,17,2,21,282,2121,8,56,2,17,10,17,14,17,2,2473,11,0,0,13,19,1260,4,1,0,-1,-1,98,0
5,2,13,246,2,15,6,20,147,2350,8,54,0,11,15,16,14,11,0,1699,90,0,1,13,19,1061,10,1,1,-1,-1,0,0
8,2,21,289,3,16,5,21,105,2487,8,38,7,17,16,17,14,17,9,-15,16,0,0,13,19,1305,6,2,0,-1,-1,0,0
8,2,27,414,2,34,5,20,154,2097,8,22,0,16,15,16,11,16,0,18,99,1,2,13,19,407,1,4,1,-1,-1,41,0
5,2,28,194,2,20,7,33,345,1735,8,38,0,17,16,17,14,11,2,2631,23,9,2,13,19,261,2,1,1,-1,-1,0,0
3,2,28,164,2,10,7,19,263,1530,8,22,0,16,15,16,16,16,0,645,114,0,2,13,19,76,6,8,1,-1,-1,0,0
5,2,21,184,5,16,5,22,324,2318,8,40,9,17,14,17,14,17,6,-7,200,1,0,13,19,1550,5,1,0,-1,-1,0,0
5,2,21,307,5,20,7,20,152,2104,8,47,0,16,15,11,16,16,0,2638,83,7,7,13,19,230,6,2,1,-1,-1,0,1
5,2,18,151,2,33,7,19,155,2107,8,43,0,16,15,16,16,16,0,2,216,0,6,13,19,843,6,2,1,-1,-1,101,0
7,2,18,305,2,16,5,21,128,2499,8,37,9,17,14,17,14,17,9,2543,114,0,0,11,16,537,9,4,0,1,-1,97,0
3,2,18,356,2,34,4,20,150,2093,8,50,0,11,15,16,15,11,2,-10,205,0,9,11,11,1089,2,1,1,-1,-1,41,0
5,2,34,426,5,15,5,21,321,2105,8,53,6,17,10,17,13,17,6,1406,204,0,0,13,19,746,9,1,1,-1,-1,0,0
8,2,45,151,2,16,6,24,236,2205,8,48,4,14,16,11,11,17,2,1468,146,6,9,11,19,256,6,2,0,1,-1,0,0
5,2,21,310,4,23,4,29,202,1544,8,40,7,17,14,17,14,17,2,-12,205,9,0,11,19,1138,7,1,0,-1,-1,20,0
5,2,33,128,2,17,4,29,218,1474,8,28,0,11,16,11,14,16,8,-3,76,3,4,10,4,1287,10,1,0,-1,-1,0,0
9,2,18,135,2,31,7,27,147,2118,8,16,0,16,15,16,16,16,0,-21,164,0,8,10,19,1334,7,1,1,-1,-1,0,0
2,2,30,378,2,19,7,20,220,2110,8,59,0,16,15,16,16,16,0,-12,216,0,1,13,19,1375,6,1,1,-1,-1,0,0
8,2,27,279,4,34,7,19,231,1145,8,16,0,16,15,16,15,16,0,-2,98,0,2,13,19,1126,7,2,0,-1,-1,0,0
3,3,30,253,2,16,5,14,102,2662,8,54,9,17,10,17,14,17,6,1375,78,0,0,11,19,1579,7,2,0,-1,-1,0,0
5,2,30,366,4,35,6,10,224,1716,8,55,7,17,16,17,13,11,8,20,97,0,9,11,19,1008,5,1,1,1,-1,0,0
7,2,44,302,5,31,7,33,131,1738,8,64,8,17,16,17,15,17,8,-16,216,6,9,11,19,900,11,2,1,-1,-1,0,0
8,2,31,230,2,16,6,30,115,2118,8,58,6,16,10,17,14,17,9,-9,96,4,0,11,19,130,18,2,0,1,-1,100,0
8,2,34,160,2,20,6,30,209,1737,8,34,4,17,16,17,11,17,2,-15,71,2,2,11,19,321,5,1,0,-1,-1,0,0
3,2,48,351,5,16,5,20,313,1856,8,7,7,17,10,17,13,17,6,-28,108,1,4,13,19,1482,2,2,0,1,-1,0,0
5,2,45,201,2,31,7,13,110,1661,8,19,9,17,16,17,14,17,6,-8,6,0,2,13,19,397,7,1,0,1,-1,0,0
8,2,27,154,5,16,6,20,294,2464,8,58,2,17,16,17,14,17,6,-1,98,9,0,11,19,547,8,1,0,-1,-1,0,0
3,2,18,416,5,17,2,28,267,2124,8,33,9,17,14,17,14,17,8,-18,66,0,0,10,19,1038,5,1,0,-1,-1,0,1
3,4,30,97,5,31,6,20,201,2105,8,20,5,11,13,16,15,16,0,-7,180,9,2,13,19,649,10,1,0,1,-1,0,0
2,2,28,246,4,34,2,20,219,2401,8,44,6,17,16,17,15,11,8,7,61,4,6,13,19,583,6,3,0,-1,-1,0,0
3,2,17,378,5,17,4,20,200,2477,8,55,4,11,16,17,13,17,8,-14,80,9,9,10,19,261,9,1,0,-1,-1,0,1
4,2,33,208,5,32,7,20,356,2103,8,58,4,11,13,17,15,17,8,262,2,0,2,12,19,-10,7,1,0,1,-1,0,0
6,2,30,295,5,34,4,20,158,2102,8,59,0,15,15,16,17,16,0,-3,149,1,7,13,19,861,6,6,0,-1,-1,0,0
5,2,21,138,2,31,6,11,124,2113,8,22,0,16,15,11,15,11,0,-5,98,0,9,13,19,566,4,1,0,-1,-1,0,0
5,2,27,250,2,33,5,19,189,2098,8,37,0,16,15,16,16,16,0,-32,162,0,8,13,19,1114,6,5,0,-1,-1,0,0
3,2,20,388,2,16,5,30,210,1872,8,34,7,17,16,17,14,17,4,1612,69,6,9,13,19,993,9,1,0,-1,-1,101,0
6,2,26,196,2,16,5,12,156,1881,8,40,9,17,16,17,13,17,7,1,50,0,0,13,19,1121,7,7,0,-1,-1,0,0
3,2,45,396,3,16,5,21,137,2494,8,37,9,17,10,17,11,17,9,-8,13,0,0,13,11,685,7,4,0,1,-1,0,0
2,2,20,317,3,32,5,20,151,1489,8,50,9,17,10,17,14,17,5,2769,101,2,4,13,19,1138,4,2,0,-1,-1,0,0
3,2,14,159,2,34,7,19,201,1819,8,14,0,16,15,16,16,16,0,-12,111,9,6,13,19,309,6,1,0,-1,-1,0,0
