u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle,u_refreshTimes,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_rn,e_section,label,pro,cillabel
14,17,14,17,2,1,85,0,1,12,2,1143,2,1,0,0,0,0
15,17,14,11,0,946,172,0,0,13,19,853,7,1,1,0,0,0
16,17,16,11,2,-1,101,0,9,10,19,1333,6,1,1,1,104,0
10,17,15,11,4,-1,170,0,4,11,19,437,6,1,1,0,0,0
14,17,14,17,5,3,47,5,1,13,19,51,2,11,0,0,0,0
11,17,10,17,2,853,172,3,9,13,19,1410,7,1,1,0,0,0
10,12,15,13,0,2509,112,8,9,11,19,757,9,1,0,0,0,0
14,17,10,17,9,3,113,0,8,11,16,591,6,1,0,0,0,0
16,17,13,17,4,9,160,4,9,11,19,133,2,2,0,1,0,0
14,17,13,17,2,2,109,0,0,12,19,571,6,1,0,0,0,0
15,17,15,17,7,-5,173,0,0,10,11,621,6,1,1,0,0,0
11,17,14,17,8,3,171,0,0,13,19,824,2,1,0,0,0,0
15,16,14,16,0,-4,112,0,0,13,11,296,11,18,0,0,0,0
11,17,11,17,1,1786,175,0,0,13,19,1282,7,1,1,0,0,0
14,17,10,17,2,2729,199,0,3,13,19,1185,7,1,0,0,0,0
14,11,12,15,0,-2,9,6,9,12,2,845,6,1,0,0,0,0
10,17,13,11,0,-4,11,6,9,10,19,269,6,1,1,0,0,0
10,17,13,11,3,-3,40,4,9,11,19,742,2,2,0,1,78,0
14,17,14,17,2,-3,59,0,1,13,19,1133,0,2,0,0,0,0
14,17,13,17,8,988,224,6,7,13,19,545,7,5,0,0,0,0
16,17,13,17,8,989,168,0,4,13,19,412,7,1,1,0,0,0
14,17,14,17,7,3,99,0,0,13,16,1026,2,2,0,0,0,0
11,17,13,17,5,3022,176,0,0,11,19,114,2,2,0,0,74,0
14,17,13,17,2,-3,169,8,9,11,19,591,15,1,1,0,0,0
16,11,14,15,0,3150,122,4,9,13,19,999,13,1,0,1,18,1
16,17,15,11,0,3103,172,0,9,13,19,1461,7,1,1,0,0,0
10,17,15,17,4,1,66,7,9,10,20,1210,12,2,0,1,76,0
14,17,14,17,2,-1,59,0,0,13,19,312,2,2,0,0,0,0
15,15,14,16,0,0,218,0,0,13,19,311,9,1,0,0,0,0
10,17,15,11,4,952,66,2,9,11,19,803,7,1,1,0,0,0
14,17,13,13,0,3,167,6,9,10,19,1268,6,1,1,0,0,0
14,17,14,11,2,1,108,6,9,10,19,1203,6,1,1,0,0,0
15,16,15,16,0,14,168,0,6,13,19,862,7,1,1,0,0,0
11,17,15,11,9,0,168,0,8,11,19,1416,6,1,1,0,0,0
14,17,14,17,2,3,21,6,4,13,20,1175,11,3,0,0,0,0
16,17,14,17,7,0,229,0,0,13,3,801,2,2,0,1,0,0
16,15,14,12,0,977,173,0,5,13,19,224,7,1,1,0,0,0
14,17,13,13,0,-2,6,8,9,10,19,304,9,1,0,0,0,0
16,17,14,17,3,10,223,7,1,13,19,188,5,2,0,0,0,0
14,17,14,17,2,3,116,6,6,13,19,1157,18,1,0,0,0,0
16,15,14,15,0,2824,229,4,8,13,19,767,13,1,0,0,0,0
14,17,10,11,2,2,110,0,9,11,19,1443,7,1,1,0,0,0
16,17,13,17,0,7,167,9,9,13,19,812,7,1,1,0,0,0
14,17,13,11,2,-2,30,8,9,10,19,754,6,1,0,0,0,0
10,17,15,11,4,2,21,7,9,10,16,366,6,1,1,0,0,0
14,11,14,13,0,863,110,6,9,11,19,1175,7,1,1,0,0,0
14,17,14,15,5,6,223,4,4,13,19,251,3,2,0,1,71,0
14,17,10,17,2,1634,112,0,6,11,19,574,7,1,0,0,0,0
16,17,13,15,5,852,197,0,5,14,19,347,7,1,1,0,0,0
15,17,15,16,7,-5,52,0,0,13,2,382,2,41,0,0,0,0
14,17,15,17,5,6,169,7,6,13,19,639,10,1,0,0,0,0
16,15,14,11,0,944,70,9,5,13,19,290,7,2,1,0,0,0
10,13,15,16,0,-3,100,4,9,10,19,676,6,1,1,1,21,0
14,17,10,17,2,-4,97,0,9,10,19,1237,6,1,1,0,0,0
14,17,13,17,2,3,38,9,9,13,19,1274,0,5,0,0,0,0
16,11,15,17,0,0,172,4,9,11,19,199,2,1,1,0,0,0
16,15,14,15,3,10,226,6,9,13,19,1204,5,3,0,0,0,0
11,17,10,17,2,1051,169,0,8,11,19,40,7,1,1,0,0,0
15,16,13,16,0,-4,172,0,9,10,19,216,6,1,1,0,0,0
14,16,15,16,0,7,169,0,9,13,19,613,7,1,1,0,0,0
16,11,13,17,8,3368,206,9,8,13,19,281,5,3,0,0,0,0
11,17,13,17,3,3204,174,4,8,13,19,1357,14,1,0,0,0,0
16,12,13,15,0,2712,96,5,9,11,19,105,7,1,1,0,0,0
16,17,13,17,3,2636,203,7,9,13,19,1434,3,2,0,0,0,0
14,17,10,17,2,2575,116,6,9,11,19,549,7,1,1,0,0,0
10,15,14,12,0,954,170,0,9,13,19,1397,6,1,1,0,0,0
11,17,15,17,2,5,167,0,4,11,19,858,6,1,1,0,0,0
15,16,14,16,0,3,222,9,0,13,19,243,11,3,0,0,0,0
15,16,15,16,0,-9,97,0,0,10,11,852,6,1,0,0,0,0
15,11,14,10,0,0,216,6,6,13,19,1232,14,1,0,0,0,1
15,16,13,16,3,-5,80,9,9,13,19,261,0,2,0,0,0,0
13,15,14,11,0,1,98,0,9,10,19,155,6,1,1,0,0,0
14,17,15,17,2,1,171,0,0,11,20,876,1,1,0,0,0,0
14,15,14,15,0,884,220,4,9,13,19,1225,8,1,0,0,0,0
16,17,13,11,0,0,114,4,9,10,19,743,6,1,1,0,0,0
13,17,14,11,0,-3,111,0,9,10,19,823,6,1,1,0,0,0
14,17,15,13,0,-2,97,8,9,10,19,621,6,1,1,0,0,0
15,16,15,16,0,-1,97,1,6,13,19,341,14,8,0,0,0,0
14,17,14,17,9,982,220,0,0,13,20,1074,5,1,0,0,0,0
10,15,15,13,0,0,173,0,9,11,19,920,6,1,1,0,0,0
11,17,11,17,5,2914,172,0,0,13,19,1400,2,3,0,0,0,0
14,15,14,15,0,926,215,6,9,13,19,333,7,1,0,0,0,0
14,17,15,17,2,1,168,0,0,11,16,815,11,1,0,0,0,0
14,11,13,17,2,-3,25,6,9,11,19,1204,8,1,0,0,0,0
14,17,10,17,2,0,49,0,0,10,16,1230,1,1,0,0,0,0
15,16,15,11,0,-5,99,1,9,10,19,252,6,1,1,0,0,0
16,17,15,17,4,-2,44,0,0,10,16,368,2,1,0,0,0,0
14,17,10,17,2,-1,109,0,8,10,19,1173,6,1,1,0,0,0
16,15,14,15,0,854,118,0,0,13,19,792,7,1,1,0,0,0
14,17,14,13,2,-4,219,6,9,13,19,603,9,1,0,0,0,0
14,17,10,17,2,2,219,0,2,11,16,1088,2,1,0,0,0,0
16,17,14,17,7,916,170,0,1,13,19,338,5,5,0,0,0,0
15,16,14,16,0,-1,45,9,6,13,19,421,9,1,0,0,0,0
14,17,10,17,2,3,171,0,8,10,19,1310,6,1,0,0,0,0
11,17,13,17,5,4,41,1,8,13,19,1506,2,2,0,0,0,0
16,17,13,17,4,1981,225,4,5,11,19,1391,7,1,1,0,0,0
11,17,13,17,5,7,220,3,1,13,19,1399,2,2,0,0,0,0
13,15,14,11,0,2,6,6,9,10,19,1191,6,1,1,0,0,0
14,15,14,15,0,3538,220,4,9,13,19,1378,7,1,1,0,0,0
16,11,13,15,0,3272,80,4,9,13,19,156,3,2,0,1,65,0
11,17,16,17,2,1,98,0,4,10,19,1190,6,1,1,1,0,0
14,17,14,11,7,-1,68,0,0,13,2,1086,1,8,0,0,0,0
15,16,15,16,7,-2,98,0,0,13,11,865,19,1,0,0,0,0
11,17,11,17,3,12,225,4,0,13,19,332,5,2,0,0,0,0
15,16,15,16,0,1,168,1,6,12,19,585,7,1,1,0,0,0
10,12,15,11,0,2739,168,1,5,11,19,297,2,1,0,0,0,0
16,12,15,17,0,3013,171,0,6,11,19,284,7,1,1,0,0,0
14,17,10,17,2,-2,97,0,9,10,11,128,6,1,1,0,0,0
10,17,15,17,3,2821,168,6,6,13,19,807,7,1,1,0,0,0
16,17,14,17,5,-9,82,0,0,13,3,523,2,24,0,0,0,0
10,17,15,13,0,-3,24,2,9,11,19,959,6,1,1,0,0,0
14,12,14,15,0,2,166,0,9,10,19,1229,6,1,1,0,0,0
16,17,17,13,0,723,11,9,9,11,19,645,9,1,0,0,0,1
15,16,15,16,0,-4,174,0,9,13,19,197,6,1,1,0,0,0
14,17,15,11,0,-2,6,0,9,10,19,589,6,1,1,0,0,0
14,17,13,17,0,883,168,0,9,13,19,838,6,1,1,0,0,0
15,16,15,16,7,-9,41,0,0,13,2,364,2,12,0,0,0,0
14,17,13,17,2,1468,170,2,8,11,19,1438,7,1,1,0,0,0
11,17,15,17,2,-2,168,0,9,10,19,1439,6,1,1,0,0,0
14,17,10,17,0,1032,166,0,9,11,19,1424,7,1,1,0,0,0
16,17,13,17,5,10,200,9,8,13,19,387,5,2,0,0,0,0
14,17,14,11,6,-1,168,0,0,13,19,587,6,1,1,0,0,0
16,17,13,17,3,-2,46,8,9,11,19,301,1,2,0,0,0,0
14,17,13,17,5,3,19,0,1,13,19,1178,2,3,0,0,0,0
15,16,13,16,0,-3,141,9,6,13,19,567,6,1,0,0,0,0
10,17,15,17,9,1960,172,0,0,11,19,416,7,1,1,0,0,0
14,17,14,16,2,1,50,0,0,14,2,855,2,1,0,0,0,0
11,17,15,17,5,3528,173,0,6,11,19,1536,7,1,0,0,0,0
14,17,10,11,2,0,167,0,6,10,19,1320,6,1,1,0,0,0
14,17,10,17,2,-1,110,0,9,10,19,636,6,1,1,0,0,0
15,16,15,16,0,-7,51,0,6,10,16,345,2,1,0,0,0,0
14,17,13,17,2,-7,203,9,9,13,19,652,9,5,0,0,0,0
16,17,15,11,3,-2,37,9,8,13,19,437,4,2,0,0,0,0
14,17,10,17,2,1,48,0,9,13,11,313,10,2,0,0,0,0
10,17,15,16,0,0,97,5,9,10,19,541,6,1,1,0,0,0
14,15,14,15,0,-1,203,6,9,13,19,1225,2,3,0,0,0,0
14,17,14,15,0,934,171,6,9,13,19,853,7,1,1,0,0,0
11,17,15,17,5,1065,170,0,8,13,19,1459,7,1,1,0,0,0
14,17,10,11,2,-1,167,0,9,10,19,1442,6,1,1,0,0,0
10,17,13,11,3,1321,68,7,8,11,19,816,17,2,0,0,0,0
14,17,14,17,9,5,169,0,6,13,19,876,7,1,1,0,0,0
10,11,13,11,0,1,27,2,9,10,19,709,6,1,1,0,72,0
14,17,13,11,0,-2,13,8,9,10,19,43,6,1,0,0,0,0
14,17,13,13,2,-2,95,2,9,10,19,378,6,1,1,0,0,0
11,17,15,17,7,-3,170,0,0,14,11,848,6,1,0,0,0,0
16,15,13,15,0,3188,68,4,9,13,19,929,7,1,0,0,0,1
10,17,13,11,0,2,82,4,9,10,19,179,6,1,1,1,72,0
14,17,15,17,7,-4,47,0,0,13,19,643,3,19,0,0,0,0
14,12,14,15,3,0,85,6,1,13,19,1273,5,5,0,0,0,0
10,17,16,17,5,9,204,3,2,11,19,1262,0,2,0,0,0,0
14,17,10,17,2,928,166,0,6,14,19,1225,6,1,1,0,0,0
14,15,14,15,0,1,112,6,9,14,19,1140,6,1,0,0,0,0
14,11,14,12,0,-2,97,0,9,10,11,1100,6,1,0,1,21,0
11,17,13,10,0,2796,213,4,9,11,19,860,14,1,1,1,70,0
15,16,14,16,0,2,49,9,9,13,19,258,2,1,0,0,0,0
11,17,14,17,6,844,216,0,0,12,20,824,7,1,0,0,0,0
16,17,15,17,4,0,114,7,4,11,19,123,19,2,0,0,0,0
14,17,14,17,5,-4,140,0,0,13,2,1257,1,14,0,0,0,0
14,17,13,17,2,-9,25,8,8,11,19,326,2,3,0,0,0,0
11,17,15,17,7,-3,202,0,0,10,16,87,1,12,0,0,0,0
15,16,14,16,0,-1,218,0,0,13,19,842,10,1,0,0,0,0
15,17,15,16,7,-5,44,0,0,13,16,665,11,1,0,0,0,0
10,11,15,11,0,-3,110,0,9,10,19,751,6,1,1,0,0,0
16,11,13,10,0,3202,205,4,9,11,19,1386,6,1,1,0,0,0
16,11,13,11,0,8,100,4,9,11,19,154,14,1,0,0,0,0
14,17,14,17,5,9,218,0,0,13,19,828,11,1,0,0,0,0
10,17,15,13,0,2112,29,5,9,11,19,719,6,1,1,0,0,0
16,15,14,15,0,5,174,0,9,10,19,133,6,1,1,1,22,0
14,17,15,11,7,-4,168,0,0,11,11,650,11,1,0,0,0,0
16,11,14,11,1,847,198,4,2,13,19,1421,7,1,1,0,0,0
14,17,13,17,4,-139,17,2,9,11,19,796,9,2,0,0,0,0
13,11,14,13,0,-3,4,8,9,10,19,245,6,1,1,0,0,0
11,17,11,17,9,907,203,0,0,13,20,853,14,1,0,0,0,0
15,16,15,16,0,1089,169,0,3,11,19,252,7,1,1,0,0,0
14,15,14,11,0,-3,107,0,9,10,19,1255,6,1,1,0,0,0
16,17,14,15,3,7,168,0,1,13,19,1094,2,2,0,1,0,0
10,12,14,15,0,847,9,8,9,14,19,274,6,1,1,0,0,0
16,11,15,10,0,831,199,0,9,12,19,236,7,1,0,0,0,0
14,17,13,17,6,251,112,6,9,11,19,758,7,1,1,0,0,0
15,16,15,16,0,-7,40,0,0,10,19,263,2,1,0,0,0,0
14,17,13,11,0,-4,166,0,9,10,19,844,6,1,1,0,0,0
16,17,14,11,7,981,224,4,6,13,19,843,7,1,1,0,0,0
16,15,14,15,0,1050,115,0,6,13,19,1259,7,1,1,0,0,0
14,17,13,17,7,-3,43,1,9,11,1,768,-1,11,0,0,0,0
11,17,13,17,5,4,174,0,0,11,2,850,2,2,0,1,101,0
14,17,10,17,2,2997,111,3,8,13,19,1246,10,1,0,0,0,0
15,17,14,16,7,-5,51,9,0,13,16,842,1,15,0,0,0,0
14,17,10,11,2,-11,111,6,9,11,19,748,6,1,1,0,0,0
15,16,15,16,0,7,89,9,9,12,19,103,2,2,0,1,21,0
10,17,10,12,0,11,168,0,9,10,19,817,6,1,1,0,0,0
11,17,13,11,0,-1,171,0,9,10,19,1402,6,1,1,0,0,0
11,13,10,13,0,852,16,0,8,11,19,1401,7,1,1,0,0,0
11,17,10,17,2,0,170,0,6,10,19,848,6,1,1,0,0,0
14,17,17,17,2,5,218,6,3,10,19,1251,2,5,0,0,0,0
15,16,15,16,0,4,170,1,6,13,19,602,7,1,1,0,0,0
14,17,14,17,6,858,219,4,0,13,11,556,10,1,0,0,0,0
14,17,14,17,2,-4,221,6,1,13,19,1283,10,12,0,0,0,0
15,15,14,13,0,1,98,5,9,10,19,1171,6,1,1,0,0,0
10,17,13,17,4,2500,62,4,8,11,19,810,15,1,0,0,0,0
11,17,16,17,5,0,103,0,0,11,16,1125,2,2,0,1,75,0
14,17,14,17,2,-4,164,6,9,13,19,551,8,1,0,0,0,0
16,17,16,17,4,13,215,4,8,11,19,403,18,2,0,1,69,0
14,17,14,17,2,-4,201,6,9,13,19,1200,2,2,0,0,0,0
14,17,14,17,2,-2,76,0,6,10,11,1272,6,1,1,0,0,0
16,11,15,10,0,862,169,0,2,13,19,285,7,1,1,0,0,0
14,17,15,17,6,839,169,0,0,11,19,662,7,1,0,0,0,0
16,11,17,15,0,-1,142,6,9,13,19,201,9,3,0,0,0,0
15,16,15,16,0,5,168,0,3,13,19,861,7,1,1,0,0,0
11,11,14,11,0,3,101,4,9,10,11,1264,10,1,0,1,0,0
10,17,15,17,7,0,172,0,0,11,11,371,10,1,0,1,99,0
14,17,14,17,5,-1,87,0,0,13,16,436,2,8,0,0,0,0
15,15,15,16,0,2,172,0,5,10,19,826,6,1,1,0,0,0
10,17,13,17,4,331,222,4,9,11,19,724,13,1,0,0,72,0
14,17,14,17,6,-1,55,0,0,13,16,532,2,8,0,0,0,0
16,15,14,15,0,17,118,4,9,13,19,72,6,1,1,1,101,0
14,17,13,17,5,-2,215,0,0,11,19,593,11,1,0,0,0,0
14,17,14,17,7,0,101,0,0,13,16,1110,0,2,0,0,0,0
15,16,14,10,0,-2,42,9,9,13,19,307,2,2,0,0,0,0
14,11,13,15,2,1954,24,9,9,11,19,923,10,3,0,0,0,0
16,11,14,15,0,-2,197,4,9,10,19,104,13,1,0,0,0,0
16,17,13,11,4,2103,67,4,9,11,19,1483,16,1,0,0,0,0
16,12,14,15,0,554,62,4,9,11,19,104,6,1,1,0,0,0
10,15,13,13,0,-6,9,6,9,10,19,1375,9,1,0,0,0,0
14,17,10,12,5,1960,166,0,6,13,19,105,7,1,1,0,0,0
14,17,14,17,2,-2,84,6,9,13,11,569,11,1,0,0,0,0
11,17,13,17,5,883,170,8,5,11,19,580,7,1,1,0,0,0
14,17,15,11,0,-5,95,8,9,10,19,669,6,1,1,0,0,0
15,16,15,16,6,-8,171,0,0,10,19,880,6,1,1,0,0,0
14,17,15,13,0,2102,19,1,9,11,19,759,14,1,0,0,0,0
15,15,14,15,0,11,217,6,6,13,19,331,19,1,0,0,0,0
10,11,13,11,0,-1,104,0,9,10,19,689,6,1,1,1,99,0
14,17,13,17,2,5,99,5,8,11,19,739,1,2,0,0,0,0
10,17,15,10,0,925,170,0,4,11,19,284,7,1,1,0,0,0
14,17,10,17,2,11,217,0,0,13,19,1250,7,1,0,0,0,0
16,11,13,11,7,2596,48,4,9,13,19,245,2,2,0,0,0,0
15,16,15,16,0,2,98,1,5,10,19,150,6,1,1,0,0,0
14,17,14,17,7,3,86,0,0,13,11,1230,2,1,0,0,0,0
15,15,14,13,0,0,169,4,9,13,19,67,7,1,1,0,0,0
14,17,14,11,2,2432,111,6,9,12,19,1267,7,1,1,0,0,0
15,16,15,13,0,1,21,1,9,11,19,1426,6,1,1,0,0,0
11,17,15,11,0,4,170,0,9,11,19,1416,6,1,1,0,0,0
15,15,13,10,0,9,217,9,4,13,19,429,7,3,1,0,0,0
10,17,13,11,4,1,98,0,9,11,19,788,6,1,1,0,0,0
14,11,13,17,3,708,144,1,9,11,19,614,14,1,0,0,0,0
14,15,14,15,2,2639,148,6,9,13,19,306,5,3,0,0,0,0
14,17,13,17,7,1,13,0,4,11,19,85,6,1,1,0,0,0
16,17,16,17,5,0,58,0,0,13,16,238,2,2,0,0,0,1
11,17,11,11,2,-1,218,0,9,10,19,840,6,1,1,0,0,0
11,17,15,17,9,1688,168,0,0,11,11,885,10,1,0,0,0,0
10,17,13,13,0,0,191,4,9,11,19,137,2,1,0,0,72,0
10,17,15,11,0,-1,21,0,9,10,19,774,6,1,1,0,0,0
16,17,14,15,3,1983,228,0,0,13,19,160,7,1,0,0,0,0
16,17,14,17,3,-2,226,5,3,13,2,1168,1,2,0,1,0,0
14,17,10,11,2,-1,58,2,9,10,19,399,6,1,1,0,0,0
15,16,15,16,0,-5,101,0,5,13,19,365,7,1,1,0,0,0
15,17,13,17,5,7,168,0,0,13,19,858,11,7,0,0,0,0
13,17,14,17,0,0,112,8,9,13,19,1189,13,1,0,0,0,0
15,11,15,12,0,-2,168,0,9,10,19,337,6,1,1,0,0,0
10,17,15,17,0,840,12,8,8,11,19,268,14,1,0,0,0,0
15,13,14,16,1,10,171,0,0,13,19,861,7,1,0,0,0,0
10,17,16,11,2,-2,98,0,9,10,19,1194,6,1,1,1,78,0
15,16,15,16,0,-3,99,0,6,10,19,327,6,1,1,0,0,0
11,17,15,11,9,8,169,0,0,13,19,1488,10,1,0,0,0,0
14,17,10,17,5,-3,98,1,6,13,19,608,2,12,0,0,0,0
15,16,15,16,0,-5,98,0,0,13,19,617,11,1,0,0,0,0
16,11,14,11,0,0,83,4,9,13,19,162,0,2,0,0,0,0
14,17,10,17,2,-1,199,6,0,12,19,615,10,1,0,0,0,0
14,17,14,17,3,0,39,0,0,12,2,1175,0,1,0,0,0,0
16,17,13,17,7,2,100,0,0,13,16,1019,1,14,0,0,0,0
14,17,14,17,5,1,201,3,8,13,19,522,2,16,0,0,0,0
14,17,13,17,5,4,208,3,0,13,19,520,1,8,0,0,0,0
10,17,13,10,0,2245,116,9,9,13,19,153,14,2,0,0,0,0
11,17,16,17,7,-2,169,0,6,10,19,658,6,1,1,0,0,0
16,17,13,17,7,4,219,4,9,11,19,1162,2,2,0,0,0,0
14,17,14,17,2,0,82,6,9,13,19,1232,9,1,0,0,0,0
14,17,14,17,2,-2,139,6,8,13,19,1248,5,1,0,0,0,0
16,17,13,17,5,1056,168,0,8,11,19,1476,7,1,1,0,0,0
16,17,15,17,7,3,113,0,0,12,11,359,7,1,0,0,0,0
10,17,11,11,0,-4,29,2,9,11,19,1389,6,1,1,0,0,0
14,17,14,11,3,-1,40,8,9,11,19,774,0,1,0,0,0,0
15,16,15,16,0,2,171,1,6,11,19,349,7,1,1,0,0,0
15,16,15,16,6,10,167,0,6,13,19,622,7,1,1,0,0,0
14,15,14,15,0,-1,6,6,9,10,19,1233,6,1,1,0,0,0
14,17,10,13,2,1,111,6,2,14,19,1274,6,1,0,0,0,0
14,17,14,17,2,-3,222,0,0,13,19,588,11,6,0,0,0,0
15,17,14,17,5,-1,214,0,0,13,19,590,2,7,0,0,0,0
16,17,14,15,7,5,232,0,0,13,19,978,1,2,0,1,101,0
16,11,14,13,0,3,101,4,9,10,19,865,13,1,0,1,19,0
14,17,13,17,2,-2,68,8,6,13,19,536,1,2,0,0,0,0
14,17,10,17,2,-1,97,8,9,11,19,598,6,1,0,0,0,0
14,17,10,17,2,977,117,0,0,13,19,571,7,1,1,0,0,0
11,17,14,17,8,-7,86,0,0,13,19,1162,10,5,0,0,0,0
11,17,16,17,1,8,206,4,8,11,19,1065,10,2,0,1,0,0
15,15,14,15,3,-2,140,9,9,13,19,309,2,5,0,0,0,0
16,17,13,17,4,3605,81,4,9,11,19,709,7,2,1,1,80,0
16,17,16,17,3,864,85,4,9,11,19,1399,5,2,0,0,41,0
10,17,10,11,0,2,110,0,9,11,11,821,6,1,0,0,0,0
10,17,15,17,2,-1,169,8,9,10,19,1508,6,1,1,0,0,0
14,17,14,11,0,2,97,6,9,10,19,1240,6,1,1,0,20,0
10,15,14,10,0,933,172,0,9,13,19,896,7,1,1,0,0,0
16,15,14,15,0,4,227,4,9,13,19,166,1,2,0,1,21,0
14,17,14,11,0,2896,171,5,6,13,19,577,7,1,1,0,0,0
16,11,13,15,3,1,218,7,9,11,19,298,2,2,0,0,0,0
14,11,14,15,0,5,101,4,9,10,16,1057,6,1,0,1,71,1
14,17,14,10,2,0,110,6,9,13,19,1404,9,1,0,0,0,0
11,15,14,17,5,-1,219,0,0,13,19,286,11,3,0,0,0,0
14,17,15,17,7,0,161,0,0,12,19,586,2,4,0,0,0,0
16,17,14,11,6,1,171,9,9,13,19,851,7,1,0,0,0,0
15,16,15,16,0,-5,45,1,5,13,19,375,2,3,0,0,0,0
16,17,13,17,3,3,56,2,4,11,19,280,1,2,0,0,74,0
14,17,10,17,5,2449,223,0,0,11,19,1411,2,8,0,0,0,0
10,11,13,13,0,2770,113,4,9,11,19,284,7,1,1,0,0,0
16,17,13,17,4,21,103,4,4,10,19,108,2,2,0,1,67,0
10,17,16,17,4,12,105,4,9,11,19,1147,6,2,1,1,102,1
14,17,10,10,6,863,219,0,8,13,19,342,7,1,0,0,0,0
14,17,14,17,2,1,114,6,9,10,19,1201,9,1,0,0,0,0
11,15,16,11,0,853,206,4,6,11,19,1319,14,1,0,0,0,0
15,16,15,16,0,17,174,0,6,10,19,223,6,1,1,0,0,0
14,17,10,11,3,-4,194,0,6,10,19,583,6,1,0,0,0,0
15,17,15,17,7,16,172,0,0,11,11,873,10,13,0,0,0,0
14,17,10,17,5,2837,216,0,0,13,11,1098,7,2,0,0,0,0
10,11,14,13,0,2683,157,4,9,13,19,192,7,1,1,0,0,0
11,17,15,11,8,2978,203,7,2,13,19,1389,10,2,0,0,0,0
14,17,14,17,5,-2,84,0,0,13,1,527,1,14,0,0,0,0
11,17,15,11,0,1,110,0,9,10,19,758,6,1,1,0,0,0
10,13,13,13,0,-2,18,2,9,10,19,690,6,1,1,0,0,0
14,17,14,17,2,2,120,4,9,10,19,1071,6,1,1,0,0,0
15,16,13,11,3,0,195,9,3,13,19,638,9,3,0,0,0,0
14,17,13,17,7,-1,81,0,6,13,1,645,0,1,0,0,0,0
11,17,13,17,2,917,61,3,4,11,19,1479,7,1,1,0,0,0
11,17,13,11,5,-2,196,0,0,13,16,817,2,1,0,0,0,1
15,13,15,10,0,1005,168,0,6,11,19,1415,7,1,1,0,0,0
16,17,11,17,0,9,169,0,0,11,19,806,6,1,1,1,20,0
15,17,15,16,0,-1,169,0,3,14,19,1078,6,1,1,0,0,0
15,16,15,16,0,-5,168,0,4,13,19,428,6,1,1,0,0,0
15,16,14,15,0,-4,227,0,0,13,19,1208,9,1,0,0,0,0
16,17,15,17,4,2734,173,0,0,11,19,847,11,10,0,0,0,0
14,17,15,17,0,-1,8,0,9,10,19,566,6,1,1,0,0,0
14,15,14,15,6,-3,217,0,0,13,16,291,2,11,0,0,0,0
15,16,15,12,0,1033,172,0,2,11,19,572,7,1,1,0,0,0
14,17,13,17,6,-2,114,8,9,10,11,1198,6,1,1,0,0,0
14,17,10,11,6,0,95,0,9,10,11,611,6,1,1,0,0,0
15,15,15,11,0,-3,169,0,9,10,19,749,6,1,1,0,0,0
11,17,10,17,0,2997,171,0,4,11,19,1435,7,1,1,0,0,0
10,11,13,15,0,3354,5,2,9,11,19,1326,7,1,1,0,0,0
14,10,14,15,8,4,225,6,0,13,19,1145,4,5,0,0,0,0
11,17,16,17,5,5,102,0,0,11,19,1130,2,2,0,1,76,0
15,17,15,16,7,-1,99,1,6,12,19,627,8,1,0,0,0,0
15,16,14,16,6,1,112,0,3,12,19,644,9,1,0,0,0,0
14,17,10,17,6,-3,167,0,9,13,19,620,6,1,1,0,0,0
14,17,10,11,2,0,13,2,9,10,19,781,6,1,1,0,0,0
10,11,13,10,0,9,171,4,9,11,19,264,6,1,1,0,0,0
14,17,14,17,2,4,214,4,8,13,19,1131,1,1,0,0,0,0
14,17,14,17,2,-15,23,9,9,13,19,563,9,6,0,0,0,0
16,15,14,15,0,25,233,4,8,13,19,968,9,1,0,1,20,1
13,15,14,15,0,1016,217,0,6,13,19,186,7,1,1,0,0,0
14,17,10,17,2,2,96,0,9,13,19,1448,7,1,1,0,0,0
11,17,13,17,5,15,79,3,8,13,19,431,4,2,0,0,0,0
14,17,14,13,2,2636,200,6,9,13,19,347,5,4,0,0,0,0
14,17,14,17,2,2,225,0,0,13,2,1115,2,1,0,0,0,0
10,17,15,11,7,-5,173,0,0,10,11,70,2,1,0,1,99,0
16,17,10,17,4,8,170,0,4,11,19,1465,18,1,0,0,0,0
15,16,14,16,7,1,217,0,0,13,19,853,11,1,0,0,0,0
16,17,16,17,7,6,104,0,9,13,19,998,2,2,0,1,102,0
16,12,14,13,0,863,109,5,9,13,19,860,7,1,1,0,0,0
14,17,10,17,0,-4,6,0,9,10,19,1150,6,1,1,0,0,0
16,17,16,17,7,4,95,4,8,13,3,1038,2,2,0,1,43,1
15,16,14,16,0,-4,79,0,0,13,19,1266,6,1,0,0,0,0
14,17,13,17,7,-3,147,3,4,11,19,808,1,2,0,0,0,0
14,17,15,17,2,-2,217,0,0,13,19,852,14,3,0,0,0,0
11,17,15,11,0,821,173,5,9,11,19,1423,6,1,1,0,0,0
14,17,16,17,3,-4,52,3,8,13,19,652,-1,16,0,0,0,0
14,17,13,11,2,-1,107,6,9,10,19,855,6,1,1,0,0,0
15,16,10,16,0,873,171,0,0,13,19,860,7,1,1,0,0,0
11,17,14,17,7,2576,168,0,0,13,19,217,2,1,0,0,0,0
11,17,14,17,0,1908,221,0,0,13,19,827,7,1,0,0,0,0
15,16,15,16,0,4,22,1,9,10,19,331,6,1,1,0,0,0
