u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle,u_refreshTimes,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_rn,e_section,cillabel,pro,label
10,11,13,12,0,2780,39,9,1,13,19,973,10,1,0,0,0,0
16,17,13,17,7,3,12,9,1,13,19,72,5,6,0,0,0,0
14,11,13,17,0,0,56,2,9,11,19,213,7,1,1,0,0,0
10,15,13,17,2,3,124,0,1,10,19,871,6,1,0,0,0,0
14,17,13,17,7,6,155,3,3,11,19,834,10,6,0,0,0,0
10,17,13,17,4,532,165,0,1,11,19,909,14,3,0,0,0,0
16,17,15,17,4,1,167,9,1,11,11,1427,10,1,0,0,0,0
14,17,14,15,0,2,8,6,9,13,19,1214,11,3,0,0,0,0
13,17,13,17,1,0,97,9,9,11,19,232,10,3,0,0,0,0
10,17,13,17,7,-2,15,0,6,11,2,868,2,3,0,0,0,0
15,16,13,16,0,-1,54,3,9,13,19,225,19,2,0,0,0,0
14,17,13,17,2,0,112,0,9,11,19,591,6,1,1,0,0,0
16,11,13,15,0,4,170,1,1,13,19,280,14,2,0,0,0,0
15,16,10,16,0,3,51,2,1,11,19,358,6,1,1,0,0,0
16,11,13,17,7,16,170,3,6,13,19,222,7,2,0,0,0,0
15,16,14,16,0,3,44,9,5,13,16,873,7,19,0,0,0,0
14,11,14,12,0,0,97,0,9,13,19,1194,6,1,1,0,71,1
11,17,13,17,2,2,98,0,9,10,19,1217,6,1,1,0,0,0
14,17,13,17,2,2,134,7,8,11,19,568,10,3,0,0,0,0
14,17,14,17,7,3114,218,0,0,13,20,619,12,3,0,0,0,0
14,17,13,17,7,319,217,0,0,13,19,982,8,4,0,0,0,0
15,15,14,16,0,9,23,9,6,13,19,906,2,5,0,0,0,0
14,17,14,17,7,2,15,0,0,13,19,886,11,5,0,0,0,0
11,17,13,17,2,0,97,7,9,11,3,249,6,1,0,0,0,0
16,17,16,17,4,1319,207,0,0,13,16,1022,6,3,0,0,0,0
14,17,14,17,5,1,146,0,9,11,19,524,2,1,0,0,0,0
14,17,13,17,2,2,112,0,9,10,19,1160,6,1,1,0,0,0
14,17,14,17,3,-2,116,4,9,13,19,563,7,1,1,0,0,0
14,17,14,17,2,1,96,0,9,10,19,556,6,1,1,0,0,0
16,17,15,17,4,510,163,0,7,11,19,998,8,1,0,0,0,0
16,16,13,16,0,2,168,0,9,11,19,1357,6,1,1,0,0,0
14,11,14,15,0,0,45,6,9,13,19,685,9,1,0,0,0,0
13,17,13,17,7,14,47,7,6,12,19,243,4,3,0,0,0,0
10,17,16,17,4,1656,71,0,6,11,16,1417,3,7,0,0,0,0
15,16,11,16,0,-2,14,9,8,13,19,904,13,1,1,0,0,0
14,17,13,17,7,3,19,7,9,13,19,526,2,1,0,0,0,0
14,11,14,12,0,2670,17,9,6,13,19,354,9,6,0,0,0,0
13,15,13,13,0,758,218,0,0,13,19,196,7,1,1,0,0,0
15,16,15,16,0,5,55,9,1,11,2,1363,9,1,0,0,0,0
10,17,15,17,3,3,164,2,1,11,19,950,17,1,0,0,100,1
16,17,15,17,4,1398,168,0,1,11,19,949,10,4,0,0,0,0
14,17,13,17,5,-1,3,4,9,13,2,92,13,1,0,0,0,0
16,17,17,17,2,1,-7,9,1,12,16,78,1,7,0,0,0,0
16,17,15,17,4,189,168,0,0,11,2,360,8,2,1,0,0,0
14,17,14,17,2,2,97,6,9,10,19,531,6,1,0,0,0,0
14,17,14,17,0,4,160,3,9,13,19,533,7,1,0,0,0,0
14,17,14,17,2,-1,112,0,9,11,19,530,6,1,1,0,0,0
14,17,14,17,7,2546,219,0,6,13,16,562,11,4,0,0,0,0
14,11,13,17,2,5,-12,9,9,13,16,65,9,3,0,0,0,0
10,17,13,17,2,859,167,0,9,11,19,1012,13,1,0,0,0,0
16,17,15,17,4,-2,97,9,1,11,19,1399,6,1,1,0,0,0
10,17,13,17,9,1,168,0,0,10,19,964,7,1,0,0,0,0
15,16,11,16,0,5,77,9,1,14,19,259,2,3,0,0,0,0
14,17,14,17,7,1,77,7,2,12,19,509,0,10,0,0,100,1
14,17,14,17,0,1189,202,0,9,13,19,562,7,1,1,0,0,0
14,17,13,10,2,3,96,4,9,10,19,116,6,1,0,0,0,0
14,17,13,17,3,6,215,0,2,11,19,924,12,1,0,0,101,1
16,17,15,17,2,6,169,0,1,11,2,1389,19,1,0,0,0,0
16,11,15,12,4,3061,166,3,6,13,19,215,10,3,0,0,0,0
16,15,15,11,0,0,97,9,9,11,19,1398,6,1,1,0,0,0
15,16,11,16,0,-7,32,9,1,11,19,528,7,1,1,0,0,0
15,16,11,16,0,-1,49,9,7,11,19,353,6,1,1,0,0,0
10,11,13,11,0,807,167,0,9,11,19,928,7,1,1,0,0,0
16,15,15,10,0,255,166,0,1,11,19,941,6,1,1,0,0,0
10,17,13,17,2,5,11,7,9,12,19,82,1,3,0,0,0,0
15,16,13,16,0,319,13,9,5,12,19,1546,6,1,1,0,0,0
16,17,13,17,7,2988,99,0,7,11,19,983,8,7,0,0,0,0
14,17,14,17,7,1,-7,0,0,13,16,618,10,5,0,0,0,0
16,17,13,17,2,0,80,0,0,13,2,1241,11,2,0,0,0,0
14,15,13,10,0,4,52,0,9,10,19,1410,6,1,1,0,0,0
11,17,13,17,2,2316,169,0,9,11,19,196,7,1,1,0,0,0
14,11,14,15,0,1,15,3,9,13,19,1295,6,1,1,0,0,0
14,17,14,17,0,1207,232,0,9,13,19,649,20,1,1,0,0,0
14,17,14,11,0,2,19,3,9,11,19,486,9,1,0,0,0,0
11,17,13,17,5,3,98,0,9,11,19,1409,6,1,1,0,0,0
14,11,13,13,7,5,10,3,8,13,19,62,4,10,0,0,0,0
16,17,13,17,6,0,170,0,6,11,19,57,2,3,0,0,0,0
10,11,15,11,4,2715,168,0,1,11,19,1322,14,1,0,0,0,0
14,17,13,11,7,407,146,9,9,11,19,604,14,1,0,0,0,0
15,16,15,16,0,1,167,0,1,11,19,1418,6,1,1,0,0,0
14,17,14,17,0,-1,112,6,5,13,19,555,11,1,0,0,0,0
14,11,14,17,0,1641,219,0,2,13,19,524,2,3,0,0,0,0
16,17,13,17,2,0,97,4,9,14,19,1219,6,1,1,0,0,0
16,15,15,17,4,1793,166,0,1,11,19,881,3,6,0,0,0,0
14,17,13,17,2,3,9,7,9,12,19,66,9,3,0,0,0,0
14,17,14,17,3,0,97,4,8,14,11,1151,10,2,0,0,0,0
10,11,13,10,0,3,14,0,1,14,19,887,2,1,0,0,0,0
14,17,13,11,7,2,51,3,6,11,19,940,19,1,0,0,0,0
14,17,13,17,7,3,37,9,6,11,19,273,2,3,0,0,0,0
15,16,14,16,0,-2,14,0,6,13,19,911,19,1,0,0,0,0
14,17,13,17,7,10,126,0,1,13,19,635,2,5,0,0,0,0
15,16,17,16,0,1,97,9,9,14,19,183,6,2,1,0,0,0
16,17,13,17,7,1205,213,0,0,13,11,970,8,1,0,0,0,0
14,17,13,10,0,2761,52,9,8,12,19,178,10,3,0,0,0,0
10,17,13,11,3,5,171,1,1,11,19,1382,7,1,1,0,0,0
10,15,13,10,0,1651,52,0,7,11,19,921,7,1,1,0,0,0
10,17,13,17,3,2783,149,7,9,11,19,589,7,1,1,0,0,0
16,17,15,17,4,3,166,0,0,11,2,981,11,4,0,0,0,0
16,17,13,17,2,3,64,0,0,12,19,803,2,9,0,0,0,0
16,15,14,15,0,472,12,9,0,13,19,1393,9,7,0,0,0,0
14,17,14,17,7,5,218,0,1,13,19,85,5,3,0,0,0,0
14,15,14,12,0,5,98,0,9,14,19,1292,6,1,1,0,0,0
16,15,15,10,4,853,169,9,1,11,19,1342,10,4,0,0,0,0
16,17,15,17,7,6,79,0,0,12,16,1497,3,14,0,0,0,0
15,16,15,16,0,3,97,9,6,11,19,291,16,1,0,0,0,0
14,17,14,10,0,1,97,0,9,12,19,1358,6,1,1,0,0,0
14,17,13,11,0,3,97,3,2,11,19,501,10,1,1,0,99,1
15,16,11,16,0,1795,47,9,9,13,19,233,7,1,1,0,0,0
14,17,13,17,2,3,110,6,9,11,19,103,18,1,0,0,0,0
10,17,13,11,7,3,55,9,9,11,19,802,11,1,0,0,0,0
14,17,13,17,2,6,68,0,0,10,3,661,2,3,0,0,0,0
14,17,14,17,2,-1,98,7,9,12,19,481,6,1,1,0,0,0
14,17,14,17,5,10,44,7,9,13,19,612,2,1,0,0,0,0
15,16,14,16,0,-6,52,6,9,13,19,935,7,1,1,0,0,0
16,17,15,17,4,874,168,0,1,11,19,1416,5,4,0,0,0,0
14,17,14,17,2,-3,11,6,9,13,19,1229,11,8,0,0,0,0
14,11,14,15,0,2471,16,6,1,13,19,566,19,1,0,0,0,0
15,16,15,10,0,1178,50,0,1,11,19,401,6,1,1,0,0,0
14,15,14,14,0,3,42,0,2,13,19,652,2,1,0,0,0,0
16,11,14,11,0,1623,43,0,7,13,19,920,7,1,0,0,0,0
14,17,14,17,7,2,2,0,0,13,19,888,3,3,0,0,0,0
16,17,13,17,2,3,72,7,6,12,19,79,1,1,0,0,0,0
14,15,14,15,7,3119,218,0,0,13,19,331,5,2,0,0,0,0
14,11,14,10,0,2129,48,6,9,13,19,1311,19,1,1,0,0,0
14,11,13,11,0,0,98,0,7,11,19,171,7,1,1,0,20,1
15,16,11,16,0,2767,217,0,0,13,19,1352,7,2,1,0,0,0
10,17,13,11,7,2,151,0,1,13,11,822,17,1,0,0,0,0
16,17,15,11,7,2936,153,9,7,11,19,185,10,4,0,0,0,0
10,11,13,11,0,2456,47,9,8,11,19,926,10,1,0,0,0,0
14,17,13,17,9,-3,207,0,0,13,2,978,24,3,0,0,73,1
14,11,14,11,0,2386,12,3,9,13,19,582,11,1,0,0,0,0
14,17,13,17,7,-3,64,0,0,10,2,1257,2,9,0,0,0,0
14,17,14,11,0,2,16,8,9,13,19,71,10,2,0,0,0,0
14,17,14,17,2,-1,37,3,9,13,19,903,1,1,0,0,0,0
14,11,14,15,0,836,23,9,8,13,19,87,10,15,0,0,0,0
14,17,14,11,0,-3,43,8,7,11,19,545,6,1,1,0,72,1
14,17,14,17,4,5,60,9,1,13,19,228,2,2,0,0,0,0
14,17,13,17,2,-1,14,7,9,13,19,1210,11,1,0,0,0,0
14,17,13,11,8,2603,17,2,7,11,19,980,12,1,1,0,101,1
16,17,13,17,7,1,217,0,0,11,19,103,7,1,0,0,0,0
15,16,15,16,0,4,46,9,1,11,19,324,2,4,0,0,0,0
13,17,16,10,7,7,11,3,8,13,19,1409,2,4,0,0,0,0
11,17,13,17,3,0,109,0,9,10,19,1431,6,1,1,0,0,0
14,17,14,17,2,2,32,6,9,13,19,605,9,2,0,0,0,0
14,11,13,12,0,2300,51,8,1,11,19,140,6,1,1,0,0,0
14,11,14,15,0,2412,219,6,9,13,19,622,11,5,0,0,0,0
14,17,14,11,3,6,52,4,9,13,19,525,13,1,0,0,103,1
14,17,13,11,2,0,111,0,9,11,11,22,11,1,0,0,0,0
15,16,10,10,0,-6,48,0,9,11,19,1344,6,1,1,0,0,0
14,11,17,15,0,24,49,9,9,13,19,703,11,1,0,0,0,0
14,17,13,17,2,4,80,0,0,13,19,554,13,1,0,0,0,0
16,17,13,17,9,2615,166,0,9,13,19,963,13,1,0,0,0,0
10,17,17,17,9,2713,169,0,2,11,19,1411,10,7,0,0,0,0
16,17,13,17,2,0,97,0,9,11,19,1184,6,1,1,0,0,0
10,17,13,11,0,1,56,1,1,11,19,1433,18,1,1,0,0,0
16,11,13,15,2,0,16,3,8,13,19,1105,7,2,0,0,0,0
14,17,17,10,0,0,50,0,9,11,19,1373,6,1,1,0,0,0
16,15,13,15,0,1504,170,0,1,13,19,273,7,2,1,0,0,0
14,17,14,17,0,0,98,9,9,12,19,1232,6,1,0,0,0,0
14,11,14,11,0,6,46,6,9,13,19,621,16,1,0,0,0,0
16,17,13,17,2,9,64,0,2,11,16,100,10,1,0,0,0,0
16,17,15,17,2,-1,74,0,0,11,19,1442,2,1,0,0,0,0
16,11,13,17,9,-1,172,0,1,11,19,221,7,1,1,0,0,0
16,17,15,11,4,2,169,9,9,11,19,1392,6,1,1,0,0,0
14,11,14,17,0,0,100,5,9,14,19,578,6,1,1,0,0,0
14,17,14,17,0,1,18,9,9,12,19,396,10,3,0,0,0,0
14,17,13,17,7,6,-1,0,8,11,19,568,3,9,0,0,102,1
11,17,13,17,5,0,58,7,7,11,19,230,6,1,1,0,0,0
16,11,15,11,4,1385,47,9,1,11,19,1371,2,4,0,0,0,0
14,17,14,17,7,4,28,0,6,13,19,611,3,3,0,0,0,0
16,15,15,13,0,1,171,9,1,11,19,1307,6,1,1,0,0,0
13,17,17,17,2,0,103,7,9,12,19,149,11,1,0,0,0,0
10,17,13,11,7,3,46,0,6,12,19,972,18,1,0,0,0,0
14,11,14,15,0,1351,140,3,9,13,19,724,7,1,0,0,0,0
14,17,14,17,7,4,10,0,0,13,19,561,2,3,0,0,0,0
13,17,13,17,3,2,97,7,9,10,19,1217,6,1,1,0,0,0
14,17,14,17,8,0,113,7,9,12,19,545,6,1,0,0,0,0
16,16,14,16,0,-1,94,9,9,14,19,1268,6,1,0,0,0,0
14,15,14,17,7,2550,18,8,6,13,19,541,10,4,0,0,0,0
16,17,13,17,4,2,165,7,1,11,19,1476,10,11,0,0,0,0
16,17,13,17,2,1,77,0,0,11,3,1468,18,1,0,0,0,0
11,17,17,10,3,4,97,0,9,11,19,1395,6,1,1,0,0,0
14,17,16,17,9,849,80,0,0,13,11,569,10,3,0,0,0,0
14,17,14,10,0,3,55,3,9,13,19,482,6,1,1,0,0,0
16,15,13,10,0,2,95,0,9,14,19,1147,6,1,1,0,0,0
14,17,14,17,0,3,46,6,9,13,19,573,9,1,0,0,0,0
15,11,15,16,0,332,169,9,1,11,2,193,10,3,0,0,0,0
16,17,13,17,2,3,169,0,6,13,19,307,2,2,0,0,0,0
14,17,14,11,3,2199,202,3,9,13,19,497,7,1,1,0,0,0
14,11,14,11,0,1,43,3,9,13,19,555,17,1,0,0,0,0
14,17,14,17,5,3,98,7,9,14,19,1087,9,3,0,0,0,0
15,16,11,16,0,-2,167,9,1,11,19,436,6,2,0,0,0,0
16,17,14,17,9,8,213,0,0,13,19,1152,2,5,0,0,0,0
10,17,13,11,4,10,82,7,2,11,19,1009,2,13,0,0,0,0
14,17,14,17,0,-1,143,0,9,11,19,1145,7,1,1,0,0,0
10,17,13,17,1,6,60,0,1,11,3,925,3,1,0,0,0,0
14,17,14,17,7,2,7,0,0,13,11,558,10,5,0,0,0,0
14,17,14,13,0,2,98,6,9,14,19,1230,6,1,1,0,0,0
14,17,14,17,2,-1,66,0,0,13,11,596,3,7,0,0,0,0
16,17,13,17,9,2879,217,0,0,13,19,1010,20,3,0,0,0,0
15,16,13,10,0,5,60,9,9,11,19,1345,6,1,1,0,0,0
10,17,13,17,7,381,74,0,0,13,11,965,8,5,0,0,0,0
10,17,13,17,2,-2,67,8,8,11,19,86,1,9,0,0,0,0
11,17,15,17,2,0,110,0,0,10,16,137,6,1,0,0,0,0
14,11,14,17,0,517,217,3,9,13,19,1193,7,2,0,0,0,0
10,10,13,11,0,2208,50,0,1,11,19,862,6,1,1,0,0,0
13,11,13,12,0,1214,39,3,9,11,19,936,19,1,1,0,0,0
16,17,16,17,7,6,70,0,6,11,19,952,14,5,0,0,0,0
16,15,15,12,0,-1,168,9,1,11,19,1371,6,1,1,0,0,0
16,17,16,17,9,2199,168,0,0,11,19,969,7,1,1,0,0,0
14,17,14,15,0,2,14,6,8,13,20,76,17,1,0,0,0,0
16,11,15,13,8,396,169,9,1,11,19,299,14,3,0,0,0,0
16,15,15,12,0,1,98,9,9,11,19,1328,6,1,1,0,0,0
14,11,14,11,0,5,51,7,2,13,19,-11,9,1,0,0,0,1
16,17,15,10,4,2818,170,0,0,11,19,219,7,4,0,0,0,0
11,17,15,17,4,0,80,9,7,11,16,1374,10,1,0,0,0,0
10,17,13,17,7,3,80,0,1,11,19,118,11,5,0,0,0,0
14,17,14,17,0,1,217,6,9,13,16,535,11,1,0,0,0,1
14,11,13,11,0,2,58,9,9,13,19,810,15,1,0,0,0,0
14,11,14,17,0,3036,215,0,0,13,19,1168,7,1,1,0,0,0
14,11,13,10,0,-3,97,6,9,11,19,544,6,1,1,0,0,0
16,17,15,17,8,416,169,0,4,11,19,947,7,1,1,0,0,0
14,17,14,17,0,-3,231,6,9,13,19,687,21,1,0,0,0,0
10,11,13,12,7,580,167,0,9,11,19,942,7,1,1,0,40,0
16,15,15,11,4,7,56,9,1,11,19,1302,1,7,0,0,0,0
16,17,14,17,7,8,138,6,7,13,19,533,14,3,0,0,0,0
10,17,16,17,7,4,72,0,0,10,19,1277,4,4,0,0,0,0
14,17,14,17,6,-3,23,7,9,13,19,642,16,1,0,0,0,0
16,17,15,17,4,7,70,0,1,12,2,892,2,5,0,0,0,0
14,17,13,17,0,2,170,0,9,10,19,1240,6,1,1,0,0,0
14,11,14,17,0,2278,18,0,6,11,19,554,18,1,0,0,0,0
14,17,13,17,3,2,111,0,9,10,19,611,6,1,1,0,0,0
16,11,13,10,0,0,212,9,9,11,19,1421,6,1,0,0,0,0
14,17,13,17,3,2,98,0,9,10,19,524,6,1,1,0,0,0
14,16,14,16,0,2,48,5,9,11,19,1298,6,1,1,0,0,0
10,17,13,17,9,2,66,0,0,10,16,604,4,12,0,0,0,0
10,17,13,17,7,865,169,7,4,11,19,284,7,3,0,0,0,0
14,11,14,11,0,3,55,3,9,13,19,64,13,1,0,0,0,0
14,17,17,17,2,3,110,0,6,13,16,869,13,1,0,0,0,0
16,17,13,17,2,851,218,0,9,11,19,162,7,1,1,0,0,0
15,16,15,16,4,1258,170,9,1,11,19,160,10,2,0,0,0,0
14,11,14,10,0,1398,144,8,9,13,19,490,7,1,0,0,0,0
16,11,15,12,4,2659,167,9,6,11,19,1305,20,5,0,0,0,0
16,17,13,17,7,959,163,0,0,13,19,986,5,2,0,0,0,0
16,11,14,10,0,1321,166,3,9,13,19,849,7,1,1,0,0,0
14,17,14,17,2,4,110,4,8,11,19,507,18,1,0,0,77,1
14,17,13,17,2,-2,111,7,9,11,11,1441,10,1,0,0,0,0
16,11,15,17,3,2395,168,8,8,11,19,1095,13,2,0,0,0,0
16,17,13,11,0,-1,93,2,9,11,19,25,9,1,0,0,0,0
16,17,13,17,7,3,72,0,0,13,16,1181,5,3,0,0,0,0
14,17,14,17,3,2428,147,7,9,13,19,548,14,1,0,0,0,0
15,16,14,16,0,1591,50,9,9,13,19,399,7,1,1,0,0,0
10,17,15,17,4,1,49,9,2,11,19,1394,5,1,0,0,0,0
14,17,13,17,7,0,76,0,0,11,19,547,7,1,1,0,0,0
16,17,13,17,4,5,74,0,0,14,16,1217,3,6,0,0,0,0
14,17,13,17,7,7,47,0,9,11,19,1355,18,1,1,0,0,0
10,17,13,17,7,9,53,0,2,13,19,1032,18,5,0,0,0,0
10,17,13,17,7,1667,215,0,0,13,2,981,12,3,0,0,0,0
16,17,15,17,4,1278,166,0,1,11,19,962,7,1,0,0,0,0
16,16,15,16,0,5,147,9,6,11,19,1335,2,5,0,0,0,0
14,17,14,17,0,2333,43,0,9,13,19,580,10,2,0,0,0,0
14,11,13,11,0,311,52,0,9,11,19,515,6,1,1,0,101,1
14,17,17,17,6,1,109,0,9,10,19,856,6,1,1,0,0,0
14,17,14,17,2,2,31,0,9,13,19,587,14,1,0,0,0,0
14,17,13,17,7,872,214,0,0,13,16,568,11,3,0,0,0,0
16,17,15,17,2,-2,72,0,7,10,11,52,13,3,0,0,0,0
10,17,15,17,4,849,69,0,0,10,16,1048,3,8,0,0,0,0
11,17,15,11,0,0,168,0,9,11,19,1377,6,1,1,0,0,0
16,17,11,11,0,1632,47,0,9,11,19,597,6,1,1,0,0,0
16,13,13,16,3,-2,96,9,5,14,19,312,6,2,1,0,0,0
14,17,14,17,0,0,229,0,9,13,19,625,11,1,0,0,0,0
16,17,15,17,4,-3,168,0,1,11,11,1417,10,1,0,0,0,0
14,17,16,11,7,3,149,7,9,11,19,624,6,1,0,0,0,0
14,17,14,17,2,-1,151,0,9,13,19,562,2,1,0,0,0,0
16,17,13,17,7,7,12,0,0,13,19,569,2,3,0,0,0,0
14,17,14,17,7,375,218,0,6,13,19,589,11,3,0,0,0,0
14,17,14,17,2,0,16,0,9,13,19,506,11,1,0,0,0,0
13,11,13,15,7,8,14,9,6,13,19,89,2,8,0,0,0,0
15,16,14,16,0,3,49,9,9,11,19,1380,6,1,1,0,0,0
14,11,14,15,0,5,97,5,9,10,19,1318,6,1,1,0,0,0
16,17,15,17,9,0,169,0,1,11,19,1371,6,1,1,0,0,0
13,11,13,11,0,3,55,5,7,11,19,1359,13,1,0,0,0,0
16,11,17,15,0,1267,218,3,1,13,19,1153,14,4,0,0,0,0
14,17,14,17,7,11,27,0,0,13,19,542,11,3,0,0,0,1
16,17,15,11,7,12,172,3,8,11,19,1325,10,2,0,0,0,0
16,11,10,10,0,914,165,0,9,11,19,913,7,1,1,0,0,0
14,11,13,17,0,0,15,3,6,12,19,340,2,2,0,0,0,0
14,17,14,10,0,2108,98,6,9,13,19,485,7,1,1,0,0,0
16,17,13,17,2,848,142,0,9,13,19,379,7,1,0,0,0,0
14,17,14,17,7,4,225,0,0,13,2,571,18,1,0,0,0,0
15,16,15,13,0,-3,42,9,9,11,19,1368,6,1,1,0,0,0
10,17,13,17,2,5,-8,7,6,12,19,109,2,5,0,0,0,0
16,17,13,17,2,-1,97,0,6,14,3,1417,2,2,0,0,0,0
10,17,13,17,7,402,77,7,6,11,19,64,2,3,0,0,0,0
14,11,12,11,0,1646,56,6,9,11,19,485,7,1,1,0,0,0
14,13,14,15,0,1,41,6,9,14,19,1277,6,1,0,0,0,0
16,17,13,17,2,948,128,2,9,11,19,272,4,3,0,0,0,0
10,17,13,11,0,1288,168,6,1,11,19,1364,10,1,1,0,0,0
10,17,13,17,3,3,139,0,1,13,19,940,14,3,0,0,0,0
16,11,15,11,0,1572,165,0,1,11,19,880,7,1,1,0,102,1
10,17,15,11,7,2677,50,3,1,11,19,1002,18,1,0,0,0,0
15,16,15,16,0,1785,167,0,1,11,19,1219,6,1,1,0,0,0
16,15,15,13,4,2,169,9,1,11,19,1335,19,1,0,0,0,0
14,17,14,17,7,1,115,0,6,13,11,641,5,1,0,0,0,0
15,16,10,16,0,4,98,9,6,14,19,347,6,2,1,0,0,0
16,17,13,17,9,5,69,0,1,11,19,977,1,9,0,0,101,1
15,16,14,10,0,2449,20,3,9,13,19,441,9,2,0,0,0,0
16,15,13,15,4,2833,168,0,9,11,19,1322,7,1,1,0,0,0
14,17,14,17,7,1597,20,6,7,13,19,609,10,1,0,0,0,0
14,17,14,17,2,3,150,0,6,11,3,558,16,1,0,0,0,0
10,17,13,17,2,2,78,0,1,11,16,111,10,5,0,0,0,0
14,17,13,17,5,-2,111,2,9,12,19,471,11,1,0,0,0,0
14,17,13,11,8,4,59,2,8,11,19,474,10,7,0,0,101,0
16,17,15,17,4,320,165,0,0,13,19,978,7,1,0,0,0,0
11,17,13,17,2,845,150,2,9,13,19,504,7,1,0,0,0,0
16,15,15,17,0,2,6,9,0,11,19,819,2,15,0,0,0,0
15,16,15,16,0,1844,34,9,1,11,19,337,7,1,1,0,0,0
15,11,14,16,0,1232,45,0,9,11,19,332,6,1,1,0,0,0
14,17,14,17,7,2333,218,4,9,13,19,799,14,7,0,0,0,0
14,11,13,11,0,2435,140,3,9,11,19,490,7,1,1,0,73,1
14,17,14,17,2,1,20,6,9,13,19,561,10,1,0,0,0,0
16,17,13,17,3,-1,98,4,9,11,19,1154,6,1,1,0,0,0
15,16,10,16,0,3,13,9,9,13,19,1370,6,2,0,0,0,0
14,17,14,17,7,4,11,0,2,13,19,528,11,5,0,0,0,1
14,17,17,17,5,2,98,0,9,14,19,95,6,1,1,0,0,0
10,17,13,17,7,4,8,0,6,12,19,115,2,23,0,0,0,0
14,17,13,17,2,1,96,0,9,11,19,1236,6,1,1,0,0,0
15,11,13,10,0,2140,215,9,1,13,19,1395,7,1,0,0,0,0
15,16,11,16,0,2,168,9,1,11,19,374,10,2,0,0,0,0
10,17,15,11,0,256,168,0,1,11,19,920,6,1,1,0,0,0
14,17,10,10,0,1719,170,0,0,13,19,236,7,1,1,0,0,0
16,17,13,17,4,-1,169,9,1,11,19,1429,2,2,0,0,0,0
15,16,15,10,0,1251,166,0,0,11,19,1345,7,1,1,0,0,0
14,17,14,17,2,4,44,0,2,13,19,493,1,8,0,0,0,0
16,17,13,17,7,870,168,0,1,11,19,926,10,18,0,0,0,0
15,16,13,16,0,2,16,9,6,13,19,274,2,5,0,0,0,0
13,11,13,15,0,4,61,9,1,11,19,188,10,3,0,0,0,0
16,11,13,17,4,9,217,0,0,13,19,1450,3,5,0,0,0,0
10,17,13,17,7,9,218,0,0,11,16,910,22,1,0,0,0,0
14,11,14,15,0,-2,52,0,9,13,19,591,7,1,1,0,101,0
14,11,14,17,7,5,152,0,1,13,19,624,1,4,0,0,0,0
16,15,15,17,4,1,169,9,1,11,19,1381,11,1,0,0,0,0
10,11,15,12,0,3,50,2,9,11,19,1360,6,1,1,0,0,0
14,11,13,10,0,2270,98,3,9,11,19,1059,6,1,1,0,0,0
14,17,13,17,7,-3,112,7,9,11,19,535,7,1,1,0,0,0
14,17,14,15,0,2761,41,6,9,13,19,671,11,1,0,0,0,0
14,11,14,17,0,2112,14,3,7,13,19,587,14,6,0,0,0,0
14,17,13,17,2,1,98,0,9,10,19,594,6,1,1,0,0,0
14,17,14,17,2,1,96,0,1,13,19,80,13,2,0,0,0,0
10,17,13,11,7,4,63,2,8,11,19,62,12,1,0,0,0,0
16,11,16,15,0,2433,49,3,9,13,19,740,7,1,0,0,0,0
15,16,14,16,0,6,16,0,0,13,3,838,3,7,0,0,0,0
10,17,13,11,7,5,81,3,1,11,19,54,10,3,0,0,0,0
14,17,14,17,0,0,113,7,9,10,19,634,6,1,1,0,0,0
15,16,17,16,0,4,50,9,6,13,19,283,17,2,0,0,0,0
14,17,14,17,2,2,17,0,1,10,3,614,2,15,0,0,0,0
10,17,13,11,0,4,110,7,9,11,19,619,6,1,1,0,0,0
15,16,13,16,0,6,44,9,1,11,19,125,20,1,0,0,0,0
14,17,13,17,7,1207,130,3,8,11,19,942,11,5,0,0,102,1
14,17,14,17,7,2,77,0,1,13,19,614,11,1,0,0,0,0
16,11,13,17,0,2453,167,0,9,11,19,956,7,1,1,0,0,0
14,17,14,17,0,5,28,6,9,13,19,558,10,1,0,0,0,0
14,10,14,10,0,1,103,6,9,14,19,1155,6,1,1,0,0,0
10,17,13,17,4,1,78,0,0,11,3,985,10,1,0,0,0,0
14,11,14,15,0,2594,41,6,1,13,19,623,9,12,0,0,0,0
14,11,14,15,0,4,17,3,9,13,19,876,9,1,0,0,0,0
15,15,15,16,0,3,47,0,1,11,19,1473,6,1,1,0,0,0
16,11,14,12,0,0,55,0,9,13,19,814,7,1,1,0,0,0
10,17,13,17,2,1,66,0,0,10,16,93,14,6,0,0,0,0
14,11,16,17,7,2898,219,0,6,13,19,134,10,4,0,0,0,0
14,11,14,15,0,5,170,6,9,13,19,562,7,1,1,0,0,0
14,17,14,17,2,2,97,4,5,12,19,1212,11,3,0,0,0,0
13,11,13,10,0,1741,41,9,9,11,19,967,19,1,0,0,99,0
10,11,13,17,3,172,168,0,9,11,19,586,7,1,1,0,0,0
16,17,17,17,4,903,167,0,1,11,19,292,7,3,1,0,0,0
10,17,13,17,7,2543,214,0,0,13,19,868,2,6,0,0,0,0
14,17,14,17,0,-4,111,0,9,12,19,553,6,1,1,0,0,0
14,17,14,17,7,1562,39,3,9,13,19,573,11,1,0,0,0,0
